
Position: 1/1 (r1b1kb1r/pppp1ppp/4pn2/4q3/8/8/PPPPBPPP/RNBQK2R w KQkq - 2 7)
LMR,4,1,3,2,16,-1276,0,1,0,0,0,352,353,352,369,356,345,2,5,-1338,0,0
LMR,4,1,3,3,3,939,0,1,0,0,0,351,352,351,369,386,380,2,4,-1595,0,0
LMR,4,1,3,3,5,-1058,0,1,0,0,0,332,333,332,548,364,370,2,9,-1338,0,0
LMR,3,1,2,3,2,-625,0,0,0,0,0,-333,-332,-381,-352,-268,-279,2,3,149,0,0
LMR,5,1,4,4,28,-8094,0,0,0,0,1,313,314,296,286,315,313,6,11,-340,0,0
LMR,4,1,3,4,2,-3913,0,1,0,0,0,312,313,258,358,330,318,1,10,996,0,0
LMR,3,1,2,3,2,-1063,0,0,0,0,0,313,314,238,237,348,378,1,6,-1338,0,0
LMR,3,1,2,3,2,1022,0,1,0,0,0,-314,-313,-379,-286,-237,-362,1,9,-1338,0,0
LMR,5,1,4,5,2,-1721,0,1,0,0,0,324,325,320,496,405,344,2,5,-844,0,0
LMR,4,1,3,3,3,-2702,0,1,0,0,0,324,325,313,334,340,337,1,1,-163,0,0
LMR,4,1,3,3,2,2170,0,1,0,0,0,339,340,319,324,340,340,2,10,2402,0,0
LMR,8,3,7,6,21,-15459,0,0,0,0,1,-340,-339,-340,-336,-339,-330,10,16,-1338,0,0
LMR,4,1,3,4,3,-2208,0,1,0,0,0,-333,-332,-354,-291,-299,-305,1,7,-2194,0,0
LMR,3,1,2,2,2,-2743,0,1,0,0,0,-310,-309,-323,-273,-284,-288,1,3,-1338,0,1
LMR,3,1,2,2,6,-9380,0,1,0,0,0,-296,-295,-296,-294,-276,-248,1,2,-1338,0,0
LMR,6,1,5,5,17,-9803,0,1,0,0,0,-296,-295,-296,-299,-288,-296,3,20,-1338,0,0
LMR,8,1,7,7,9,-6509,0,0,0,0,0,295,296,279,284,299,296,2,38,-1759,0,0
LMR,9,5,8,7,2,6545,0,1,0,0,1,-296,-295,-296,-306,-293,-299,16,15,-1031,0,0
LMR,3,1,2,2,2,887,0,0,0,0,0,296,297,296,235,329,323,3,3,-1450,0,0
LMR,4,1,3,4,3,4259,0,1,0,0,0,-297,-296,-305,-260,-214,-290,1,6,2413,0,0
LMR,5,1,4,4,4,-4825,0,1,0,0,0,295,296,294,384,303,296,2,16,332,0,0
LMR,5,1,4,4,3,-4890,0,1,0,0,0,297,298,289,288,321,317,5,11,828,0,0
LMR,4,1,3,4,2,-9202,0,1,0,0,0,315,316,254,337,348,329,3,8,-2110,0,0
LMR,5,1,4,4,10,-9776,0,1,0,0,0,-310,-309,-322,-232,-288,-309,1,6,-954,0,0
LMR,3,1,2,3,2,8955,0,1,0,0,0,-310,-309,-1355,-218,-292,-313,2,4,-1338,0,0
LMR,3,1,2,2,3,-3963,0,1,0,0,0,-310,-309,-313,-218,-299,-315,4,2,-1617,0,0
LMR,3,1,2,2,5,-9444,0,1,0,0,0,-310,-309,-313,-218,-299,-315,4,3,-1338,0,0
LMR,7,1,6,6,13,-17088,0,1,0,0,0,-310,-309,-310,-174,-298,-316,1,9,-1338,0,0
LMR,7,1,6,5,31,-16712,0,1,0,0,0,-310,-309,-310,-174,-309,-309,5,12,-1338,0,0
LMR,5,1,4,5,2,-4397,0,1,0,0,0,308,309,-1256,400,313,332,2,10,-1338,0,0
LMR,5,1,4,5,5,-5831,0,1,0,0,0,-299,-298,-346,-265,-283,-283,2,4,-1338,0,0
LMR,6,1,5,6,9,-9010,0,1,0,0,0,-299,-298,-331,-263,-274,-284,2,10,-2711,0,0
LMR,5,1,4,5,2,-1184,0,1,0,0,0,-299,-298,-315,-183,-246,-246,2,5,-1338,0,0
LMR,5,1,4,4,10,-4214,0,1,0,0,0,-299,-298,-303,-293,-285,-288,1,5,441,0,0
LMR,3,1,2,2,2,-1203,0,0,0,0,0,298,299,286,284,324,279,4,5,-1338,0,0
LMR,4,1,3,3,2,8027,0,1,0,0,0,-299,-298,-315,-311,-284,-286,2,13,-1338,0,0
LMR,4,1,3,4,5,-4453,0,1,0,0,0,-299,-298,-316,-306,-242,-298,1,10,-1338,0,0
LMR,8,3,7,7,11,-10876,0,0,0,0,1,298,299,290,309,299,298,7,26,-2062,0,0
LMR,5,1,4,4,19,-11463,0,1,0,0,0,-299,-298,-305,-284,-277,-278,1,5,-1338,0,0
LMR,4,1,3,2,2,2598,0,1,0,0,0,-299,-298,-300,-270,-297,-288,4,5,-1134,0,0
LMR,4,1,3,3,2,10598,0,1,0,0,0,-295,-294,-305,-260,-269,-292,2,5,6603,0,1
LMR,3,1,2,2,3,-712,0,1,0,0,0,-299,-298,-312,-287,-289,-290,3,3,128,0,0
LMR,4,1,3,4,2,5647,0,1,0,0,0,-299,-298,-459,-250,-293,-292,2,14,6925,0,0
LMR,5,1,4,4,2,3049,0,1,0,0,0,-299,-298,-315,-280,-298,-298,3,10,-1338,0,0
LMR,5,1,4,4,2,13940,0,1,0,0,0,-299,-298,-311,-277,-273,-273,7,12,-934,0,0
LMR,8,1,7,6,8,-9411,0,0,0,0,0,298,299,298,259,299,301,6,10,-779,0,0
LMR,5,1,4,4,8,-5263,0,1,0,0,0,325,326,316,429,343,312,1,11,-1338,0,0
LMR,5,1,4,4,27,-14097,0,1,0,0,0,325,326,324,429,357,325,1,11,-1338,0,0
LMR,5,1,4,3,2,20049,0,1,0,0,0,-308,-307,-309,-270,-307,-307,9,9,-1338,0,0
LMR,3,1,2,2,12,-3091,0,1,0,0,0,-310,-309,-313,-259,-300,-300,1,3,438,0,1
LMR,5,1,4,4,9,-12956,0,1,0,0,0,-308,-307,-331,-239,-292,-336,4,3,-1338,0,0
LMR,7,1,6,7,2,6511,0,1,0,0,0,-308,-307,-1907,-181,-279,-313,3,15,-1338,0,0
LMR,5,1,4,4,10,-13111,0,1,0,0,0,-308,-307,-329,-256,-301,-312,4,7,-1338,0,0
LMR,7,1,6,6,4,-10142,0,1,0,0,0,-308,-307,-313,-181,-285,-311,3,21,-1338,0,0
LMR,7,1,6,6,10,-8693,0,1,0,0,0,-308,-307,-311,-181,-292,-309,3,12,-1338,0,0
LMR,4,1,3,2,4,-2043,0,1,0,0,0,-308,-307,-312,-276,-306,-322,3,6,-1338,0,0
LMR,4,1,3,2,9,-9468,0,1,0,0,0,-308,-307,-312,-276,-305,-313,3,6,-1338,0,0
LMR,5,1,4,5,2,2723,0,1,0,0,0,-308,-307,-431,-243,-300,-311,4,27,-1338,0,0
LMR,3,1,2,2,5,666,0,1,0,0,0,-308,-307,-312,-263,-290,-295,2,9,-1338,0,0
LMR,5,1,4,4,4,-7627,0,1,0,0,0,-308,-307,-311,-243,-288,-298,4,23,-1553,0,0
LMR,7,1,6,6,11,-13116,0,1,0,0,0,-308,-307,-309,-181,-279,-299,3,73,-1233,0,0
LMR,3,1,2,3,2,7379,0,1,0,0,0,-308,-307,-369,-217,-286,-299,4,10,226,0,0
LMR,6,1,5,5,20,-14561,0,1,0,0,0,-308,-307,-308,-238,-267,-274,2,3,-1338,0,0
LMR,8,5,7,7,3,3459,0,0,0,0,0,307,308,301,270,310,310,7,13,-790,0,0
LMR,9,1,8,8,9,-11436,0,1,0,0,0,-308,-307,-309,-225,-289,-308,1,19,-1392,0,0
LMR,6,1,5,5,6,-3060,0,1,0,0,0,-308,-307,-308,-224,-272,-285,2,20,-1338,0,0
LMR,9,1,8,8,14,-11798,0,1,0,0,0,-308,-307,-308,-225,-271,-288,3,52,-1841,0,0
LMR,7,3,6,7,2,-9180,0,0,0,0,0,307,308,273,240,384,364,8,8,-1338,0,0
LMR,7,1,6,7,20,-16970,0,1,0,0,0,-308,-307,-313,-256,-240,-357,1,22,-1338,0,0
LMR,4,1,3,3,3,-4357,0,0,0,0,0,-310,-309,-332,-337,-299,-303,3,6,124,0,0
LMR,5,1,4,4,3,-1906,0,1,0,0,0,309,310,299,358,337,304,1,11,-3139,0,1
LMR,5,1,4,5,10,-12248,0,1,0,0,0,319,320,312,404,368,345,4,9,-1338,0,1
LMR,5,1,4,4,2,-1105,0,1,0,0,0,311,312,294,538,317,312,1,9,-1338,0,1
LMR,6,1,5,6,2,-1276,0,1,0,0,0,320,321,299,295,400,321,3,6,-1338,0,0
LMR,7,1,6,7,8,-11630,0,0,0,0,0,-321,-320,-356,-328,-295,-321,3,11,-1338,0,0
LMR,3,1,2,2,7,-47,0,1,0,0,0,320,321,320,466,356,-313,1,2,-2194,0,0
LMR,9,3,8,7,6,-8260,0,0,0,0,0,-321,-320,-321,-435,-320,-320,18,33,-1338,0,0
LMR,10,3,9,9,2,-3961,0,1,0,0,0,320,321,320,555,342,342,1,15,-1378,0,0
LMR,5,1,4,5,3,-23288,0,0,0,0,0,-321,-320,-406,-381,-299,-311,3,5,-1338,1,0
LMR,6,3,5,5,2,36189,0,1,0,0,0,320,321,312,355,330,330,3,7,1655,0,0
LMR,5,1,4,5,2,581,0,1,0,0,0,329,330,299,387,373,363,1,2,-1338,0,0
LMR,7,1,6,7,2,6922,0,1,0,0,0,329,330,298,525,553,342,1,9,-2444,0,0
LMR,4,1,3,3,3,-1720,0,0,0,0,0,-330,-329,-349,-369,-329,-329,3,6,-1338,0,0
LMR,5,1,4,4,6,-10021,0,1,0,0,0,329,330,320,373,353,329,1,11,-4006,0,0
LMR,5,1,4,5,2,-472,0,1,0,0,0,-303,-302,-311,-210,-245,-255,1,3,6352,0,0
LMR,3,1,2,2,2,-1276,0,1,0,0,0,-303,-302,-336,-317,-292,-293,1,1,-1338,0,0
LMR,5,1,4,3,2,-10569,0,0,0,0,0,302,303,299,277,304,304,2,3,-1338,0,0
LMR,6,1,5,5,3,-3815,0,1,0,0,0,-303,-302,-303,-206,-277,-303,1,10,-1338,0,0
